Source_Node_ID,Target_Node_ID,Declarations,Reciprocal,Edge_Weight,Source_School,Source_Class
SCH-JOY_2ARTS1-B_004,SCH-JOY_2ARTS1-B_008,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_004,SCH-JOY_2ARTS1-B_022,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_004,SCH-JOY_2ARTS1-B_023,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_005,SCH-JOY_2ARTS1-B_007,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_005,SCH-JOY_2ARTS1-B_021,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_005,SCH-JOY_2ARTS1-B_026,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_006,SCH-JOY_2ARTS1-B_007,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_006,SCH-JOY_2ARTS1-B_008,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_006,SCH-JOY_2ARTS1-B_012,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_006,SCH-JOY_2ARTS1-B_033,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_007,SCH-JOY_2ARTS1-B_008,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_007,SCH-JOY_2ARTS1-B_012,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_008,SCH-JOY_2ARTS1-B_012,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_008,SCH-JOY_2ARTS1-B_019,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_009,SCH-JOY_2ARTS1-B_019,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_009,SCH-JOY_2ARTS1-B_020,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_009,SCH-JOY_2ARTS1-B_021,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_010,SCH-JOY_2ARTS1-B_012,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_010,SCH-JOY_2ARTS1-B_017,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_010,SCH-JOY_2ARTS1-B_023,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_011,SCH-JOY_2ARTS1-B_013,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_011,SCH-JOY_2ARTS1-B_017,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_011,SCH-JOY_2ARTS1-B_021,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_011,SCH-JOY_2ARTS1-B_025,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_011,SCH-JOY_2ARTS1-B_030,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_011,SCH-JOY_2ARTS1-B_032,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_012,SCH-JOY_2ARTS1-B_013,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_013,SCH-JOY_2ARTS1-B_014,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_013,SCH-JOY_2ARTS1-B_015,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_013,SCH-JOY_2ARTS1-B_016,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_013,SCH-JOY_2ARTS1-B_017,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_013,SCH-JOY_2ARTS1-B_028,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_013,SCH-JOY_2ARTS1-B_029,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_013,SCH-JOY_2ARTS1-B_030,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_013,SCH-JOY_2ARTS1-B_034,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_014,SCH-JOY_2ARTS1-B_015,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_014,SCH-JOY_2ARTS1-B_016,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_014,SCH-JOY_2ARTS1-B_017,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_014,SCH-JOY_2ARTS1-B_023,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_015,SCH-JOY_2ARTS1-B_016,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_015,SCH-JOY_2ARTS1-B_017,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_015,SCH-JOY_2ARTS1-B_020,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_015,SCH-JOY_2ARTS1-B_021,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_015,SCH-JOY_2ARTS1-B_033,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_015,SCH-JOY_2ARTS1-B_034,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_016,SCH-JOY_2ARTS1-B_017,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_016,SCH-JOY_2ARTS1-B_021,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_017,SCH-JOY_2ARTS1-B_018,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_017,SCH-JOY_2ARTS1-B_022,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_017,SCH-JOY_2ARTS1-B_032,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_017,SCH-JOY_2ARTS1-B_034,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_018,SCH-JOY_2ARTS1-B_019,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_018,SCH-JOY_2ARTS1-B_020,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_018,SCH-JOY_2ARTS1-B_021,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_019,SCH-JOY_2ARTS1-B_020,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_019,SCH-JOY_2ARTS1-B_021,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_019,SCH-JOY_2ARTS1-B_023,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_019,SCH-JOY_2ARTS1-B_033,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_020,SCH-JOY_2ARTS1-B_021,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_021,SCH-JOY_2ARTS1-B_022,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_021,SCH-JOY_2ARTS1-B_023,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_021,SCH-JOY_2ARTS1-B_024,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_021,SCH-JOY_2ARTS1-B_026,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_021,SCH-JOY_2ARTS1-B_027,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_021,SCH-JOY_2ARTS1-B_030,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_021,SCH-JOY_2ARTS1-B_031,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_021,SCH-JOY_2ARTS1-B_032,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_022,SCH-JOY_2ARTS1-B_024,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_022,SCH-JOY_2ARTS1-B_025,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_022,SCH-JOY_2ARTS1-B_029,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_022,SCH-JOY_2ARTS1-B_031,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_023,SCH-JOY_2ARTS1-B_024,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_023,SCH-JOY_2ARTS1-B_025,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_023,SCH-JOY_2ARTS1-B_031,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_023,SCH-JOY_2ARTS1-B_034,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_024,SCH-JOY_2ARTS1-B_025,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_024,SCH-JOY_2ARTS1-B_026,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_024,SCH-JOY_2ARTS1-B_028,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_024,SCH-JOY_2ARTS1-B_035,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_025,SCH-JOY_2ARTS1-B_026,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_026,SCH-JOY_2ARTS1-B_027,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_027,SCH-JOY_2ARTS1-B_028,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_027,SCH-JOY_2ARTS1-B_029,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_027,SCH-JOY_2ARTS1-B_030,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_028,SCH-JOY_2ARTS1-B_029,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_028,SCH-JOY_2ARTS1-B_030,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_028,SCH-JOY_2ARTS1-B_031,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_028,SCH-JOY_2ARTS1-B_035,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_029,SCH-JOY_2ARTS1-B_030,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_030,SCH-JOY_2ARTS1-B_031,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_030,SCH-JOY_2ARTS1-B_032,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_030,SCH-JOY_2ARTS1-B_035,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_031,SCH-JOY_2ARTS1-B_033,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_031,SCH-JOY_2ARTS1-B_035,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2HE2_001,SCH-JOY_2HE2_002,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_001,SCH-JOY_2HE2_003,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_001,SCH-JOY_2HE2_004,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_001,SCH-JOY_2HE2_015,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_001,SCH-JOY_2HE2_027,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_001,SCH-JOY_2HE2_028,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_002,SCH-JOY_2HE2_003,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_002,SCH-JOY_2HE2_004,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_002,SCH-JOY_2HE2_015,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_002,SCH-JOY_2HE2_027,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_002,SCH-JOY_2HE2_030,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_003,SCH-JOY_2HE2_004,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_003,SCH-JOY_2HE2_005,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_003,SCH-JOY_2HE2_015,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_003,SCH-JOY_2HE2_018,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_003,SCH-JOY_2HE2_021,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_003,SCH-JOY_2HE2_027,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_003,SCH-JOY_2HE2_029,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_004,SCH-JOY_2HE2_005,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_004,SCH-JOY_2HE2_008,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_004,SCH-JOY_2HE2_010,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_004,SCH-JOY_2HE2_021,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_005,SCH-JOY_2HE2_007,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_005,SCH-JOY_2HE2_008,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_005,SCH-JOY_2HE2_009,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_005,SCH-JOY_2HE2_010,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_005,SCH-JOY_2HE2_015,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_005,SCH-JOY_2HE2_016,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_005,SCH-JOY_2HE2_017,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_005,SCH-JOY_2HE2_018,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_005,SCH-JOY_2HE2_024,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_005,SCH-JOY_2HE2_027,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_005,SCH-JOY_2HE2_030,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_006,SCH-JOY_2HE2_007,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_006,SCH-JOY_2HE2_009,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_006,SCH-JOY_2HE2_027,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_006,SCH-JOY_2HE2_029,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_007,SCH-JOY_2HE2_008,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_007,SCH-JOY_2HE2_009,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_007,SCH-JOY_2HE2_010,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_007,SCH-JOY_2HE2_011,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_007,SCH-JOY_2HE2_014,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_007,SCH-JOY_2HE2_018,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_007,SCH-JOY_2HE2_027,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_007,SCH-JOY_2HE2_029,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_008,SCH-JOY_2HE2_010,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_008,SCH-JOY_2HE2_018,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_008,SCH-JOY_2HE2_021,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_008,SCH-JOY_2HE2_024,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_008,SCH-JOY_2HE2_029,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_009,SCH-JOY_2HE2_010,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_009,SCH-JOY_2HE2_011,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_009,SCH-JOY_2HE2_012,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_010,SCH-JOY_2HE2_011,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_010,SCH-JOY_2HE2_012,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_010,SCH-JOY_2HE2_013,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_010,SCH-JOY_2HE2_014,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_010,SCH-JOY_2HE2_030,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_011,SCH-JOY_2HE2_012,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_011,SCH-JOY_2HE2_013,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_011,SCH-JOY_2HE2_014,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_012,SCH-JOY_2HE2_014,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_013,SCH-JOY_2HE2_015,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_013,SCH-JOY_2HE2_016,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_013,SCH-JOY_2HE2_024,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_015,SCH-JOY_2HE2_016,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_015,SCH-JOY_2HE2_017,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_015,SCH-JOY_2HE2_027,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_016,SCH-JOY_2HE2_017,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_016,SCH-JOY_2HE2_022,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_016,SCH-JOY_2HE2_028,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_017,SCH-JOY_2HE2_023,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_017,SCH-JOY_2HE2_024,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_017,SCH-JOY_2HE2_025,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_017,SCH-JOY_2HE2_027,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_018,SCH-JOY_2HE2_025,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_018,SCH-JOY_2HE2_027,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_018,SCH-JOY_2HE2_029,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_019,SCH-JOY_2HE2_020,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_019,SCH-JOY_2HE2_021,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_019,SCH-JOY_2HE2_022,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_019,SCH-JOY_2HE2_023,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_019,SCH-JOY_2HE2_028,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_020,SCH-JOY_2HE2_021,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_020,SCH-JOY_2HE2_022,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_020,SCH-JOY_2HE2_023,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_020,SCH-JOY_2HE2_026,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_020,SCH-JOY_2HE2_028,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_021,SCH-JOY_2HE2_022,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_021,SCH-JOY_2HE2_023,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_021,SCH-JOY_2HE2_025,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_021,SCH-JOY_2HE2_026,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_021,SCH-JOY_2HE2_028,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_021,SCH-JOY_2HE2_031,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_022,SCH-JOY_2HE2_023,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_022,SCH-JOY_2HE2_024,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_022,SCH-JOY_2HE2_025,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_022,SCH-JOY_2HE2_026,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_022,SCH-JOY_2HE2_028,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_023,SCH-JOY_2HE2_028,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_023,SCH-JOY_2HE2_029,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_024,SCH-JOY_2HE2_025,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_024,SCH-JOY_2HE2_030,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_024,SCH-JOY_2HE2_031,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_025,SCH-JOY_2HE2_026,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_027,SCH-JOY_2HE2_029,2,1,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_028,SCH-JOY_2HE2_030,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_028,SCH-JOY_2HE2_031,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_029,SCH-JOY_2HE2_031,1,0,1.0,SCH-JOY,2HE2
SCH-JOY_2HE2_030,SCH-JOY_2HE2_031,1,0,1.0,SCH-JOY,2HE2
SCH-PGIRLS_1 SC1_036,SCH-PGIRLS_1 SC1_037,1,0,1.0,SCH-PGIRLS,1 SC1
SCH-PGIRLS_1 SC1_036,SCH-PGIRLS_1 SC1_040,1,0,1.0,SCH-PGIRLS,1 SC1
SCH-PGIRLS_1 SC1_036,SCH-PGIRLS_1 SC1_042,1,0,1.0,SCH-PGIRLS,1 SC1
SCH-PGIRLS_1 SC1_037,SCH-PGIRLS_1 SC1_038,2,1,1.0,SCH-PGIRLS,1 SC1
SCH-PGIRLS_1 SC1_037,SCH-PGIRLS_1 SC1_042,1,0,1.0,SCH-PGIRLS,1 SC1
SCH-PGIRLS_1 SC1_038,SCH-PGIRLS_1 SC1_039,1,0,1.0,SCH-PGIRLS,1 SC1
SCH-PGIRLS_1 SC1_039,SCH-PGIRLS_1 SC1_041,1,0,1.0,SCH-PGIRLS,1 SC1
SCH-PGIRLS_1 SC1_040,SCH-PGIRLS_1 SC1_042,1,0,1.0,SCH-PGIRLS,1 SC1
SCH-PGIRLS_1 SC1_041,SCH-PGIRLS_1 SC1_042,1,0,1.0,SCH-PGIRLS,1 SC1
SCH-PGIRLS_1ARTS2_008_A,SCH-PGIRLS_1ARTS2_038,1,0,1.0,SCH-PGIRLS,1ARTS2
SCH-PGIRLS_1ARTS2_008_B,SCH-PGIRLS_1ARTS2_038,1,0,1.0,SCH-PGIRLS,1ARTS2
SCH-PGIRLS_1ARTS2_027_A,SCH-PGIRLS_1ARTS2_038,1,0,1.0,SCH-PGIRLS,1ARTS2
SCH-PGIRLS_1ARTS2_027_B,SCH-PGIRLS_1ARTS2_038,1,0,1.0,SCH-PGIRLS,1ARTS2
SCH-PGIRLS_1ARTS2_029_A,SCH-PGIRLS_1ARTS2_040,1,0,1.0,SCH-PGIRLS,1ARTS2
SCH-PGIRLS_1ARTS2_034_A,SCH-PGIRLS_1ARTS2_041,1,0,1.0,SCH-PGIRLS,1ARTS2
SCH-PGIRLS_1ARTS2_037_A,SCH-PGIRLS_1ARTS2_041,1,0,1.0,SCH-PGIRLS,1ARTS2
SCH-PGIRLS_1ARTS2_039,SCH-PGIRLS_1ARTS2_041,2,1,1.0,SCH-PGIRLS,1ARTS2
SCH-PGIRLS_1ARTS2_040,SCH-PGIRLS_1ARTS2_041,2,1,1.0,SCH-PGIRLS,1ARTS2
SCH-PGIRLS_1HE1_001,SCH-PGIRLS_1HE1_002,2,1,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_001,SCH-PGIRLS_1HE1_003,2,1,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_001,SCH-PGIRLS_1HE1_006,1,0,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_001,SCH-PGIRLS_1HE1_008,1,0,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_001,SCH-PGIRLS_1HE1_009,1,0,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_001,SCH-PGIRLS_1HE1_010,1,0,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_001,SCH-PGIRLS_1HE1_017,1,0,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_001,SCH-PGIRLS_1HE1_018,1,0,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_001,SCH-PGIRLS_1HE1_022,2,1,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_001,SCH-PGIRLS_1HE1_023,2,1,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_001,SCH-PGIRLS_1HE1_025,2,1,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_001,SCH-PGIRLS_1HE1_027,1,0,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_002,SCH-PGIRLS_1HE1_003,2,1,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_002,SCH-PGIRLS_1HE1_004,1,0,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_002,SCH-PGIRLS_1HE1_005,1,0,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_002,SCH-PGIRLS_1HE1_007,1,0,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_002,SCH-PGIRLS_1HE1_009,1,0,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_002,SCH-PGIRLS_1HE1_010,1,0,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_002,SCH-PGIRLS_1HE1_022,2,1,1.0,SCH-PGIRLS,1HE1
SCH-PGIRLS_1HE1_002,SCH-PGIRLS_1HE1_025,2,1,1.0,SCH-PGIRLS,1HE1
